Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2020-01-02,36.681846618652344,36.97483166681371,36.60782741142881,36.65717237310115,20294700
2020-01-03,36.35801315307617,36.63558161463843,36.265492685508484,36.47520786298633,16197600
2020-01-06,36.28400421142578,36.419703745892086,36.012605142493165,36.20690027806251,19336500
2020-01-07,35.94784164428711,36.24391144344729,35.83681635195965,36.16372631402021,20540700
2020-01-08,35.82447814941406,36.00026847576652,35.67644326158302,35.86765366816182,17627400
2020-01-09,36.19457244873047,36.19765717141554,35.79981265138474,35.821402180749274,16691100
2020-01-10,35.89232635498047,36.18839967632496,35.768965706398056,36.15755951417936,18164400
2020-01-13,35.73812484741211,35.944755341530794,35.58083931765031,35.89232565513344,18337800
2020-01-14,35.83064651489258,35.839900681319506,35.50682127855736,35.6116806548137,19757400
2020-01-15,35.553077697753906,35.73503746084172,35.318688252178084,35.35261313323327,22362600
2020-01-16,35.744285583496094,35.7535397482768,35.553075197851754,35.62092495519129,16108200
2020-01-17,35.45439147949219,35.86765600950946,35.35570154782927,35.79055560334479,30135000
2020-01-21,35.64868927001953,35.67952943477738,35.31869456590775,35.34028409301049,22061100
2020-01-22,35.80597686767578,35.93859168831907,35.52224242241217,35.53457778192003,14778300
2020-01-23,35.71653366088867,35.870737990866076,35.47906301627377,35.83989783075661,12915300
2020-01-24,35.27243423461914,35.78438873312528,35.20458446054151,35.77513809549225,13150200
2020-01-27,35.73194885253906,35.84605884110499,34.75121918928115,34.90850469020757,21055200
2020-01-28,35.96017837524414,36.05269885839371,35.75971379898987,35.76896443553275,15810600
2020-01-29,35.741207122802734,36.12054673091807,35.741207122802734,35.94783760277661,11326500
2020-01-30,35.95399856567383,35.997174072810026,35.56848960483299,35.65484414853457,13744500
2020-01-31,35.3094367980957,35.85531607471171,35.127477039223706,35.713447110156984,23327400
2020-02-03,35.24159240722656,35.58700717659642,35.18916271796471,35.4358875532289,13041300
2020-02-04,35.54999923706055,35.8491537756238,35.43280449363213,35.5407485994299,15696600
2020-02-05,36.024940490722656,36.06811600679651,35.42046208910931,35.65176680760974,17048700
2020-02-06,35.87074279785156,36.15447725008358,35.79364238724579,36.03111306368379,16058700
2020-02-07,35.91392135620117,36.00952657931594,35.70112138140575,35.80906549480437,11068800
2020-02-10,35.5438232421875,36.07736358687443,35.48213940089667,35.69802402184055,18434700
2020-02-11,35.590087890625,35.620928050380975,35.29401812165156,35.599338526779775,17390400
2020-02-12,35.7288703918457,35.904660705630796,35.59317087201096,35.62092630854811,14206800
2020-02-13,36.21923828125,36.25007844206965,35.645603525258096,35.728873371243225,15999600
2020-02-14,36.35801315307617,36.56773185998362,36.132877897670376,36.29016339842136,24391800
2020-02-18,36.89464569091797,36.99333561197731,36.19456207809889,36.53689560943534,34539600
2020-02-19,36.29325485229492,36.990253798106245,36.29325485229492,36.85455426362435,21563400
2020-02-20,36.29633712768555,36.42586720934867,36.040361686195105,36.1483022444377,15068700
2020-02-21,36.57081604003906,36.62324218656018,36.17913759583679,36.21923191551364,18726300
2020-02-24,35.87381362915039,36.533802770781215,35.75970365386714,36.225394188918585,19848000
2020-02-25,35.27859878540039,36.1051277902309,35.17373941647573,35.88307369410519,23292900
2020-02-26,35.0904655456543,35.51915007908931,35.050371224068414,35.37419993003906,20019900
2020-02-27,34.04805374145508,35.179906615041425,34.032633662236215,34.71421245788584,28476900
2020-02-28,33.209197998046875,33.468258219291165,32.18837366683532,33.21228272057232,52369200
2020-03-02,35.73812484741211,35.898495099214394,33.08891332348271,33.184522059586236,51222600
2020-03-03,34.822147369384766,36.246985046660285,34.64635708300506,35.79979576292169,33340800
2020-03-04,36.01259994506836,36.03418946682585,34.99486064231415,35.232334793357346,24625200
2020-03-05,35.75046920776367,36.160649106670114,35.13057403989381,35.28169016362423,25638300
2020-03-06,36.15446472167969,36.364179883514296,34.852987653292246,35.118220738613594,29411100
2020-03-09,36.132877349853516,37.2030462713183,34.76663870134538,35.102799218621726,59243400
2020-03-10,36.94398880004883,37.21846902629304,35.44205053624772,36.422783783520536,37797300
2020-03-11,35.29093551635742,36.70960412679705,34.7882317056673,36.24082519975915,31620000
2020-03-12,32.089683532714844,34.384226487184186,31.759688813061345,32.69724327769199,56323200
2020-03-13,35.18916320800781,35.34028283347982,32.03725118772041,33.381904205708636,42962100
2020-03-16,32.925453186035156,34.33487093592675,31.457439844284885,32.444338976649824,36753900
2020-03-17,36.78053665161133,36.783621373493176,34.06656022211451,34.77897921132893,52806000
2020-03-18,37.804443359375,39.500676767420025,35.31252116333649,35.46672195443066,77355900
2020-03-19,37.002132415771484,39.34090243373756,36.43834948211658,38.55408644118981,57100500
2020-03-20,35.304588317871094,38.036766169547775,34.6602619648484,37.017618521635065,55423500
2020-03-23,35.40062713623047,36.410479975098,34.75939896165406,35.366552140575735,39366000
2020-03-24,35.63295364379883,36.35781654177697,34.480604135045176,35.89316011075565,42705000
2020-03-25,33.88894271850586,35.31388862911289,33.47075122309903,34.99482374409529,53287500
2020-03-26,34.01905059814453,34.34431227013139,33.09903272763225,33.88894734736887,58250700
2020-03-27,33.944698333740234,34.78107767029218,33.64112179967156,34.108876539193545,36160500
2020-03-30,35.682518005371094,35.87147611861726,34.365990230159255,34.65098013076284,29212500
2020-03-31,35.1961784362793,35.99228976078691,34.892601835830064,35.409919987192325,26258400
2020-04-01,35.35725021362305,35.787831588442806,34.632387420340116,34.740805584230394,28269600
2020-04-02,36.75431823730469,36.89681493750629,34.79966452622995,35.05987095957649,29515500
2020-04-03,37.011417388916016,37.14461893164345,36.25247630532625,36.30823632729782,28625100
2020-04-06,39.05281448364258,39.15194106703994,36.844147860100776,36.88132121513635,47768700
2020-04-07,37.788944244384766,39.18291298575702,37.68052256269804,38.40538871884277,41369700
2020-04-08,37.74249267578125,38.35274062593273,37.355277817896166,38.31556726220597,27876600
2020-04-09,37.730098724365234,38.06155707760635,36.4476495970826,36.621119383916124,32828700
2020-04-13,38.81430435180664,38.92891928588057,37.53494984735986,37.565926473320644,24194100
2020-04-14,39.96044921875,40.20516735077077,39.04352638510944,39.371886353506596,34098900
2020-04-15,39.88610076904297,40.23304385823365,39.37807784613259,39.96044748925006,22435200
2020-04-16,40.99198913574219,41.17475403795874,39.72812313091944,39.96045133636341,31882200
2020-04-17,40.92693328857422,41.19023808816971,40.18657864284192,40.72868009617071,30915300
2020-04-20,40.2237548828125,41.31724589015636,40.195876633461694,41.010574512156595,24401700
2020-04-21,40.0255012512207,40.58928424463117,39.700243195425024,40.29190443789028,27900600
2020-04-22,40.76275634765625,41.00747447491231,39.929471821569415,40.27021817717379,19448100
2020-04-23,39.81486129760742,40.60787417911799,39.567044772135375,40.223757678374504,28839900
2020-04-24,40.09675598144531,40.236150793935714,39.8241560093881,40.06887772795673,17343600
2020-04-27,39.74360275268555,40.366244050575204,39.70333102665956,40.270212291216225,17923800
2020-04-28,39.65068054199219,40.344566769055504,39.55774713521327,39.73741366158986,20732100
2020-04-29,38.287681579589844,38.956784271550966,37.96242002769057,38.89792941128098,44612100
2020-04-30,37.652645111083984,38.23811298733834,37.494663685374185,38.12659647830519,40497900
2020-05-01,38.0770378112793,38.31556273109702,37.414128265083555,37.63096813445057,31143900
2020-05-04,38.31867218017578,38.53551211223329,37.70222738240004,38.3620387485682,17807700
2020-05-05,38.637725830078125,38.80190403078055,38.18236104215216,38.34963761363136,19337400
2020-05-06,38.19475173950195,38.873153151235286,38.05535695719597,38.78641649299464,17309100
2020-05-07,37.924076080322266,38.57434536173125,37.80273297748897,38.41255337107301,27345600
2020-05-08,38.250755310058594,38.27253574883737,37.84006033702276,38.19164155419703,20830800
2020-05-11,38.4778938293457,38.67702272102938,38.272548057109866,38.28188049922168,25341900
2020-05-12,38.51210021972656,39.09703148886382,38.51210021972656,38.729893891021504,19100100
2020-05-13,38.490333557128906,39.277502269933855,38.297428708757835,38.424995794469304,29175300
2020-05-14,38.40010452270508,38.932142640932845,37.74050287552155,38.845027995160734,22233000
2020-05-15,39.18415832519531,39.18415832519531,38.29742700766341,38.415658087377054,31770000
2020-05-18,39.71931457519531,39.999334097756076,39.233945741123996,39.6695332476147,38633700
2020-05-19,38.876136779785156,41.066514786137404,38.83257590084927,40.9918445889685,74746200
2020-05-20,39.03170394897461,39.38639720250463,38.77657333917501,39.355284321419,32246400
2020-05-21,38.88859176635742,39.2463935310876,38.65835355173495,38.85747887904538,22448100
2020-05-22,38.683231353759766,39.00058769831164,38.50899852260541,38.92280550231779,22359600
2020-05-26,38.537010192871094,39.05037995147504,38.465448416132304,38.686354187385724,23730600
2020-05-27,38.10763931274414,38.733016056602345,37.6564954152683,38.5712276505385,31073700
2020-05-28,38.48411178588867,38.87614194519629,38.31921136956316,38.49344778717571,24424800
2020-05-29,38.59922409057617,38.801461355209085,37.93651054136655,38.65522940652763,29311200
2020-06-01,38.568111419677734,38.70812292998624,38.0702982551329,38.40632303136081,20550300
2020-06-02,38.5618896484375,38.62722740751995,38.21031197367994,38.45299457018036,19187700
2020-06-03,38.41565704345703,38.57744899903961,38.16363845096645,38.54944455944682,20262900
2020-06-04,37.99251937866211,38.546334347181094,37.90228917692851,38.20720110207964,24015000
2020-06-05,37.8213996887207,38.1698689777566,37.308029976520395,38.13564409290049,39337200
2020-06-08,37.721832275390625,37.721832275390625,37.168013747092694,37.20535062779613,28344300
2020-06-09,37.75606155395508,37.958298860575304,37.51026692186767,37.83384376394696,20746200
2020-06-10,37.69694519042969,38.11386425580861,37.6876127492484,37.821400290242565,28141500
2020-06-11,37.3640251159668,38.13874932799612,37.17423584328738,37.64404814625834,34162800
2020-06-12,36.63286209106445,37.569374704882584,36.42129237720282,37.49470094667215,32359200
2020-06-15,36.73865509033203,36.9253359575448,36.40574224204844,36.838217744759994,32703300
2020-06-16,37.22712707519531,37.407587476285165,36.881769834302915,37.27379995585286,25167600
2020-06-17,37.03422927856445,37.37647455152151,36.83821597967156,37.29247190397417,20166900
2020-06-18,36.71064758300781,37.04356037122608,36.60797294653364,36.88176841649069,20070000
2020-06-19,37.28935623168945,37.429364191123064,36.63597507241002,36.99066831212872,40078800
2020-06-22,37.85873794555664,37.986301487927804,37.460483754447594,37.6378321862687,27338400
2020-06-23,37.668941497802734,38.22276006349295,37.634716614953966,38.19164718101974,19727700
2020-06-24,37.429359436035156,37.684490003488065,37.205345305144164,37.566258938602104,20614800
2020-06-25,37.24580001831055,37.38581155592869,36.83199296710849,37.261356460196865,20569800
2020-06-26,36.81332015991211,37.597376844200426,36.719981519661005,37.211574282649806,26991600
2020-06-29,37.04356002807617,37.236461299198965,36.7822054392973,36.869323635556924,16511400
2020-06-30,37.267581939697266,37.37647703722158,36.881775756456506,37.09334907153007,20509200
2020-07-01,37.23957061767578,37.311128808878586,36.919102294899936,37.16489686607578,19733700
2020-07-02,37.09022903442383,37.60981908635638,36.981330399853526,37.36402449954556,17695800
2020-07-06,36.99067687988281,37.29558887029822,36.782215551545235,37.27380842508521,21695100
2020-07-07,39.49839782714844,39.68507864377429,36.78220244913154,36.85376420031021,93458100
2020-07-08,38.71745681762695,39.86553913893328,38.70501237820789,39.825093820661124,52217100
2020-07-09,39.747310638427734,39.88109816261403,38.87613929174948,39.08148501771286,42771600
2020-07-10,40.658939361572266,40.87362111423883,39.59485947873942,40.05533942937389,44236800
2020-07-13,40.298011779785156,41.5767695282322,40.10199852007644,40.861166242433484,42338400
2020-07-14,41.07273864746094,41.22519460194017,40.14555848120624,40.22334423876873,26455800
2020-07-15,41.069637298583984,41.7323510458935,40.696275535249285,41.15364351730221,31731300
2020-07-16,41.131858825683594,41.29675924528314,40.83317087010993,41.085189500245455,17676600
2020-07-17,40.988731384277344,41.495880552680475,40.90472518953083,41.495880552680475,18189600
2020-07-20,40.90473556518555,41.299874200394775,40.802060905491444,41.057191554369986,18342600
2020-07-21,41.172306060791016,41.688787741685836,40.89850699883374,40.9327318815784,21712500
2020-07-22,41.27497863769531,41.39009772097539,40.81761074414395,41.24697419644704,16164600
2020-07-23,40.95761489868164,41.42742358725487,40.85494027407519,41.38075427442657,16796400
2020-07-24,40.83317184448242,41.19408557591916,40.60604565221227,40.742945191943924,13037400
2020-07-27,40.823829650878906,41.06340022753606,40.714931020965224,40.714931020965224,14045700
2020-07-28,40.99495315551758,41.18785799003045,40.73360212365452,40.91405895806667,14414100
2020-07-29,40.66203308105469,41.02606224532928,40.40068209601253,40.93272006449985,14223300
